id,sid,tid,word,lemma,upos,pos,cid,source,relation,word_source,lemma_source,sentiment,CodeType
doc1,1,0,ROOT,ROOT,,,NA,NA,NA,NA,NA,2,
doc1,1,1,there,there,DET,EX,0,2,expl,is,be,2,
doc1,1,2,is,be,VERB,VBZ,6,0,root,ROOT,ROOT,2,
doc1,1,3,established,establish,VERB,VBN,9,2,dep,is,be,2,
doc1,1,4,the,the,DET,DT,21,8,det,council,council,2,
doc1,1,5,connecticut,connecticut,NOUN,NN,25,8,compound,council,council,2,
doc1,1,6,food,food,NOUN,NN,37,8,compound,council,council,2,
doc1,1,7,policy,policy,NOUN,NN,42,8,compound,council,council,2,
doc1,1,8,council,council,NOUN,NN,49,3,dobj,established,establish,2,
doc1,1,9,which,which,DET,WDT,57,8,ref,council,council,2,
doc1,1,10,shall,shall,VERB,MD,63,14,aux,department,department,2,
doc1,1,11,be,be,VERB,VB,69,14,cop,department,department,2,
doc1,1,12,within,within,ADP,IN,72,14,case,department,department,2,
doc1,1,13,the,the,DET,DT,79,14,det,department,department,2,
doc1,1,14,department,department,NOUN,NN,83,8,acl,council,council,2,
doc1,1,15,of,of,ADP,IN,94,16,case,agriculture,agriculture,2,
doc1,1,16,agriculture,agriculture,NOUN,NN,97,14,nmod,department,department,2,
doc1,1,17,.,.,.,.,108,2,punct,is,be,2,
doc1,1,0,ROOT,ROOT,,,NA,NA,NA,NA,NA,1,
doc1,1,1,-LRB-,-lrb-,.,-LRB-,0,2,punct,b,b,1,
doc1,1,2,b,b,NOUN,NN,1,7,dep,consist,consist,1,
doc1,1,3,-RRB-,-rrb-,.,-RRB-,2,2,punct,b,b,1,
doc1,1,4,the,the,DET,DT,4,5,det,council,council,1,
doc1,1,5,council,council,NOUN,NN,8,7,nsubj,consist,consist,1,Attribute
doc1,1,6,shall,shall,VERB,MD,16,7,aux,consist,consist,1,Deontic
doc1,1,7,consist,consist,VERB,VB,22,0,root,ROOT,ROOT,1,Aim
doc1,1,8,of,of,ADP,IN,30,11,case,members,member,1,Aim
doc1,1,9,the,the,DET,DT,33,11,det,members,member,1,Object
doc1,1,10,following,follow,VERB,VBG,37,11,amod,members,member,1,Object
doc1,1,11,members,member,NOUN,NNS,47,7,nmod,consist,consist,1,Object
doc1,1,12,:,:,.,:,54,7,punct,consist,consist,1,
doc1,1,13,-LRB-,-lrb-,.,-LRB-,56,14,punct,1,1,1,
doc1,1,14,1,1,X,LS,57,7,dep,consist,consist,1,
doc1,1,15,-RRB-,-rrb-,.,-RRB-,58,14,punct,1,1,1,
doc1,1,16,one,one,NUM,CD,60,14,dobj,1,1,1,Object
doc1,1,17,appointed,appoint,VERB,VBN,64,16,acl,one,one,1,Object
doc1,1,18,by,by,ADP,IN,74,21,case,leader,leader,1,Object
doc1,1,19,the,the,DET,DT,77,21,det,leader,leader,1,Object
doc1,1,20,majority,majority,NOUN,NN,81,21,compound,leader,leader,1,Object
doc1,1,21,leader,leader,NOUN,NN,90,17,nmod,appointed,appoint,1,Object
doc1,1,22,of,of,ADP,IN,97,24,case,senate,senate,1,Object
doc1,1,23,the,the,DET,DT,100,24,det,senate,senate,1,Object
doc1,1,24,senate,senate,NOUN,NN,104,21,nmod,leader,leader,1,Object
doc1,1,25,who,who,PRON,WP,111,24,ref,senate,senate,1,Object
doc1,1,26,shall,shall,VERB,MD,115,28,aux,involved,involve,1,Object
doc1,1,27,be,be,VERB,VB,121,28,auxpass,involved,involve,1,Object
doc1,1,28,involved,involve,VERB,VBN,124,24,acl,senate,senate,1,Object
doc1,1,29,in,in,ADP,IN,133,30,case,agriculture,agriculture,1,Object
doc1,1,30,agriculture,agriculture,NOUN,NN,136,28,nmod,involved,involve,1,Object
doc1,1,31,or,or,CONJ,CC,148,28,cc,involved,involve,1,Object
doc1,1,32,in,in,ADP,IN,151,35,case,organization,organization,1,Object
doc1,1,33,an,a,DET,DT,154,35,det,organization,organization,1,Object
doc1,1,34,agriculture,agriculture,NOUN,NN,157,35,compound,organization,organization,1,Object
doc1,1,35,organization,organization,NOUN,NN,169,28,nmod,involved,involve,1,
doc1,1,36,;,;,.,:,181,16,punct,one,one,1,
doc1,1,37,-LRB-,-lrb-,.,-LRB-,183,38,punct,2,2,1,
doc1,1,38,2,2,X,LS,184,40,dep,one,one,1,
doc1,1,39,-RRB-,-rrb-,.,-RRB-,185,38,punct,2,2,1,
doc1,1,40,one,one,NUM,CD,187,16,conj,one,one,1,Object
doc1,1,41,appointed,appoint,VERB,VBN,191,40,acl,one,one,1,Object
doc1,1,42,by,by,ADP,IN,201,44,case,president,president,1,Object
doc1,1,43,the,the,DET,DT,204,44,det,president,president,1,Object
doc1,1,44,president,president,NOUN,NN,208,41,nmod,appointed,appoint,1,Object
doc1,1,45,pro,pro,X,FW,218,46,compound,tempore,tempore,1,Object
doc1,1,46,tempore,tempore,X,FW,222,44,dep,president,president,1,Object
doc1,1,47,of,of,ADP,IN,230,49,case,senate,senate,1,Object
doc1,1,48,the,the,DET,DT,233,49,det,senate,senate,1,Object
doc1,1,49,senate,senate,NOUN,NN,237,44,nmod,president,president,1,Object
doc1,1,50,who,who,PRON,WP,244,49,ref,senate,senate,1,Object
doc1,1,51,shall,shall,VERB,MD,248,53,aux,involved,involve,1,Object
doc1,1,52,be,be,VERB,VB,254,53,auxpass,involved,involve,1,Object
doc1,1,53,involved,involve,VERB,VBN,257,49,acl,senate,senate,1,Object
doc1,1,54,in,in,ADP,IN,266,57,case,organization,organization,1,Object
doc1,1,55,an,a,DET,DT,269,57,det,organization,organization,1,Object
