id,sid,tid,word,lemma,upos,pos,cid,source,relation,word_source,lemma_source,sentiment,CodeType
doc1,1,0,ROOT,ROOT,,,NA,NA,NA,NA,NA,1,
doc1,1,1,that,that,ADP,IN,0,8,mark,created,create,1,
doc1,1,2,a,a,DET,DT,5,6,det,council,council,1,
doc1,1,3,homegrown,homegrown,ADJ,JJ,7,6,amod,council,council,1,
doc1,1,4,minneapolis,minneapolis,NOUN,NN,17,6,compound,council,council,1,
doc1,1,5,food,food,NOUN,NN,29,6,compound,council,council,1,
doc1,1,6,council,council,NOUN,NN,34,8,nsubjpass,created,create,1,
doc1,1,7,is,be,VERB,VBZ,42,8,auxpass,created,create,1,
doc1,1,8,created,create,VERB,VBN,45,0,root,ROOT,ROOT,1,
doc1,1,9,on,on,ADP,IN,53,10,case,august,august,1,
doc1,1,10,august,august,NOUN,NNP,56,8,nmod,created,create,1,
doc1,1,11,19,19,NUM,CD,63,10,nummod,august,august,1,
doc1,1,12,",",",",.,",",65,10,punct,august,august,1,
doc1,1,13,2011,2011,NUM,CD,67,10,nummod,august,august,1,
doc1,1,14,to,to,PRT,TO,72,15,mark,continue,continue,1,
doc1,1,15,continue,continue,VERB,VB,75,8,xcomp,created,create,1,
doc1,1,16,strategically,strategically,ADV,RB,84,17,advmod,building,build,1,
doc1,1,17,building,build,VERB,VBG,98,15,xcomp,continue,continue,1,
doc1,1,18,on,on,ADP,IN,107,22,case,efforts,effort,1,
doc1,1,19,these,these,DET,DT,110,22,det,efforts,effort,1,
doc1,1,20,food,food,NOUN,NN,116,22,compound,efforts,effort,1,
doc1,1,21,related,related,ADJ,JJ,121,22,amod,efforts,effort,1,
doc1,1,22,efforts,effort,NOUN,NNS,129,17,nmod,building,build,1,
doc1,1,23,with,with,ADP,IN,137,24,case,residents,resident,1,
doc1,1,24,residents,resident,NOUN,NNS,142,22,nmod,efforts,effort,1,
doc1,1,25,and,and,CONJ,CC,152,24,cc,residents,resident,1,
doc1,1,26,other,other,ADJ,JJ,156,27,amod,partners,partner,1,
doc1,1,27,partners,partner,NOUN,NNS,162,22,nmod,efforts,effort,1,
doc1,1,28,.,.,.,.,170,8,punct,created,create,1,
doc1,1,0,ROOT,ROOT,,,NA,NA,NA,NA,NA,1,
doc1,1,1,be,be,VERB,VB,0,4,cop,resolved,resolve,1,
doc1,1,2,it,it,PRON,PRP,3,4,nsubj,resolved,resolve,1,
