id,sid,tid,word,lemma,upos,pos,cid,source,relation,word_source,lemma_source,sentiment,CodeType
doc1,1,0,ROOT,ROOT,,,NA,NA,NA,NA,NA,3,
doc1,1,1,there,there,DET,EX,0,2,expl,is,be,3,
doc1,1,2,is,be,VERB,VBZ,6,0,root,ROOT,ROOT,3,
doc1,1,3,hereby,hereby,ADV,RB,9,4,advmod,created,create,3,
doc1,1,4,created,create,VERB,VBN,16,2,ccomp,is,be,3,
doc1,1,5,a,a,DET,DT,24,9,det,council,council,3,
doc1,1,6,new,new,ADJ,JJ,26,9,amod,council,council,3,
doc1,1,7,york,york,ADJ,JJ,30,9,amod,council,council,3,
doc1,1,8,state,state,NOUN,NN,35,9,compound,council,council,3,
doc1,1,9,council,council,NOUN,NN,41,4,dobj,created,create,3,
doc1,1,10,on,on,ADP,IN,49,12,case,policy,policy,3,
doc1,1,11,food,food,NOUN,NN,52,12,compound,policy,policy,3,
doc1,1,12,policy,policy,NOUN,NN,57,9,nmod,council,council,3,
doc1,1,13,.,.,.,.,63,2,punct,is,be,3,
doc1,1,0,ROOT,ROOT,,,NA,NA,NA,NA,NA,1,
doc1,1,1,the,the,DET,DT,0,2,det,council,council,1,
doc1,1,2,council,council,NOUN,NN,4,4,nsubj,consist,consist,1,Attribute
doc1,1,3,shall,shall,VERB,MD,12,4,aux,consist,consist,1,Deontic
doc1,1,4,consist,consist,VERB,VB,18,0,root,ROOT,ROOT,1,Aim
doc1,1,5,of,of,ADP,IN,26,7,case,members,member,1,Object
doc1,1,6,twenty-one,twenty-one,NUM,CD,29,7,nummod,members,member,1,Object
doc1,1,7,members,member,NOUN,NNS,40,4,nmod,consist,consist,1,Object
doc1,1,8,appointed,appoint,VERB,VBN,48,7,acl,members,member,1,Object
doc1,1,9,by,by,ADP,IN,58,11,case,governor,governor,1,Object
doc1,1,10,the,the,DET,DT,61,11,det,governor,governor,1,Object
doc1,1,11,governor,governor,NOUN,NN,65,8,nmod,appointed,appoint,1,Object
doc1,1,12,as,as,ADP,IN,74,13,mark,follows,follow,1,Object
doc1,1,13,follows,follow,VERB,VBZ,77,8,advcl,appointed,appoint,1,Object
doc1,1,14,:,:,.,:,84,4,punct,consist,consist,1,
doc1,1,15,-LRB-,-lrb-,.,-LRB-,86,16,punct,a,a,1,
doc1,1,16,a,a,X,LS,87,4,parataxis,consist,consist,1,
doc1,1,17,-RRB-,-rrb-,.,-RRB-,88,16,punct,a,a,1,
doc1,1,18,the,the,DET,DT,90,19,det,commissioner,commissioner,1,Object
doc1,1,19,commissioner,commissioner,NOUN,NN,94,16,dep,a,a,1,Object
doc1,1,20,of,of,ADP,IN,107,21,case,agriculture,agriculture,1,Object
doc1,1,21,agriculture,agriculture,NOUN,NN,110,19,nmod,commissioner,commissioner,1,Object
doc1,1,22,and,and,CONJ,CC,122,21,cc,agriculture,agriculture,1,Object
doc1,1,23,markets,market,NOUN,NNS,126,19,nmod,commissioner,commissioner,1,Object
doc1,1,24,",",",",.,",",133,19,punct,commissioner,commissioner,1,
doc1,1,25,the,the,DET,DT,135,26,det,commissioner,commissioner,1,Object
doc1,1,26,commissioner,commissioner,NOUN,NN,139,19,appos,commissioner,commissioner,1,Object
doc1,1,27,of,of,ADP,IN,152,28,case,health,health,1,Object
doc1,1,28,health,health,NOUN,NN,155,26,nmod,commissioner,commissioner,1,Object
doc1,1,29,",",",",.,",",161,19,punct,commissioner,commissioner,1,
doc1,1,30,the,the,DET,DT,163,31,det,commissioner,commissioner,1,Object
doc1,1,31,commissioner,commissioner,NOUN,NN,167,19,appos,commissioner,commissioner,1,Object
doc1,1,32,of,of,ADP,IN,180,34,case,office,office,1,Object
doc1,1,33,the,the,DET,DT,183,34,det,office,office,1,Object
doc1,1,34,office,office,NOUN,NN,187,31,nmod,commissioner,commissioner,1,Object
doc1,1,35,of,of,ADP,IN,194,38,case,assistance,assistance,1,Object
doc1,1,36,temporary,temporary,ADJ,JJ,197,38,amod,assistance,assistance,1,Object
doc1,1,37,disability,disability,NOUN,NN,207,38,compound,assistance,assistance,1,Object
doc1,1,38,assistance,assistance,NOUN,NN,218,34,nmod,office,office,1,Object
doc1,1,39,",",",",.,",",228,19,punct,commissioner,commissioner,1,
doc1,1,40,the,the,DET,DT,230,41,det,commissioner,commissioner,1,Object
doc1,1,41,commissioner,commissioner,NOUN,NN,234,19,appos,commissioner,commissioner,1,Object
doc1,1,42,of,of,ADP,IN,247,43,case,education,education,1,Object
doc1,1,43,education,education,NOUN,NN,250,41,nmod,commissioner,commissioner,1,Object
doc1,1,44,",",",",.,",",259,19,punct,commissioner,commissioner,1,
doc1,1,45,the,the,DET,DT,261,46,det,commissioner,commissioner,1,Object
doc1,1,46,commissioner,commissioner,NOUN,NN,265,19,appos,commissioner,commissioner,1,Object
doc1,1,47,of,of,ADP,IN,278,49,case,department,department,1,Object
doc1,1,48,the,the,DET,DT,281,49,det,department,department,1,Object
doc1,1,49,department,department,NOUN,NN,285,46,nmod,commissioner,commissioner,1,Object
doc1,1,50,of,of,ADP,IN,296,52,case,development,development,1,Object
doc1,1,51,economic,economic,ADJ,JJ,299,52,amod,development,development,1,Object
doc1,1,52,development,development,NOUN,NN,308,49,nmod,department,department,1,Object
doc1,1,53,and,and,CONJ,CC,320,49,cc,department,department,1,Object
doc1,1,54,the,the,DET,DT,324,55,det,director,director,1,Object
doc1,1,55,director,director,NOUN,NN,328,46,nmod,commissioner,commissioner,1,Object
doc1,1,56,of,of,ADP,IN,337,58,case,office,office,1,Object
doc1,1,57,the,the,DET,DT,340,58,det,office,office,1,Object
doc1,1,58,office,office,NOUN,NN,344,55,nmod,director,director,1,Object
doc1,1,59,for,for,ADP,IN,351,61,case,aging,aging,1,Object
doc1,1,60,the,the,DET,DT,355,61,det,aging,aging,1,Object
doc1,1,61,aging,aging,NOUN,NN,359,55,nmod,director,director,1,Object
doc1,1,62,;,;,.,:,364,19,punct,commissioner,commissioner,1,
doc1,1,63,-LRB-,-lrb-,.,-LRB-,366,64,punct,b,b,1,
doc1,1,64,b,b,X,LS,367,67,dep,members,member,1,
doc1,1,65,-RRB-,-rrb-,.,-RRB-,368,64,punct,b,b,1,
doc1,1,66,four,four,NUM,CD,370,67,nummod,members,member,1,Object
doc1,1,67,members,member,NOUN,NNS,375,19,conj,commissioner,commissioner,1,Object
doc1,1,68,with,with,ADP,IN,383,69,case,experience,experience,1,Object
doc1,1,69,experience,experience,NOUN,NN,388,67,nmod,members,member,1,Object
doc1,1,70,and,and,CONJ,CC,399,69,cc,experience,experience,1,Object
doc1,1,71,expertise,expertise,NOUN,NN,403,67,nmod,members,member,1,Object
doc1,1,72,related,related,ADJ,JJ,413,67,amod,members,member,1,Object
doc1,1,73,to,to,PRT,TO,421,74,case,agriculture,agriculture,1,Object
doc1,1,74,agriculture,agriculture,NOUN,NN,424,72,nmod,related,related,1,Object
